no_below,no_above,allowed_postags,custom_remove,num_topics,coherence_cv,coherence_umass,vocab_size
10,0.35,,,8,0.37565180796361786,-7.118351101042765,160
10,0.3,,,8,0.37565180796361786,-7.118351101042765,160
7,0.25,,,5,0.3987521321804615,-7.122758114073237,243
5,0.25,,,5,0.40289818898358176,-7.127082429024014,348
7,0.8,,,8,0.3868632654661692,-7.164738880621558,247
7,0.7,,,8,0.3868632654661692,-7.164738880621558,247
7,0.75,,,8,0.3868632654661692,-7.164738880621558,247
7,0.6,,,8,0.3868632654661692,-7.164738880621558,247
7,0.65,,,8,0.3868632654661692,-7.164738880621558,247
7,0.55,,,8,0.3868632654661692,-7.164738880621558,247
7,0.5,,,8,0.3868632654661692,-7.164738880621558,247
3,0.75,,,5,0.44760828646955797,-7.18324242337267,582
3,0.8,,,5,0.44760828646955797,-7.18324242337267,582
3,0.55,,,5,0.44760828646955797,-7.18324242337267,582
3,0.7,,,5,0.44760828646955797,-7.18324242337267,582
3,0.65,,,5,0.44760828646955797,-7.18324242337267,582
3,0.6,,,5,0.44760828646955797,-7.18324242337267,582
3,0.5,,,5,0.44760828646955797,-7.18324242337267,582
4,0.65,,,5,0.4402308096851638,-7.234505760873674,448
4,0.6,,,5,0.4402308096851638,-7.234505760873674,448
4,0.55,,,5,0.4402308096851638,-7.234505760873674,448
4,0.5,,,5,0.4402308096851638,-7.234505760873674,448
4,0.7,,,5,0.4402308096851638,-7.234505760873674,448
4,0.75,,,5,0.4402308096851638,-7.234505760873674,448
4,0.8,,,5,0.4402308096851638,-7.234505760873674,448
10,0.25,,,8,0.3711240026546857,-7.252866435648452,159
8,0.45,,,6,0.3923522602007367,-7.27983212004776,213
9,0.4,,,7,0.3772983668120538,-7.296246115685522,181
10,0.3,,,9,0.38373122608684096,-7.314451108097534,160
10,0.35,,,9,0.38373122608684096,-7.314451108097534,160
10,0.45,,,8,0.35301853777993975,-7.324700004430067,162
9,0.35,,,6,0.40179552987604045,-7.375128938257536,180
9,0.3,,,6,0.40179552987604045,-7.375128938257536,180
4,0.3,,,6,0.379608450752089,-7.380594607708669,445
4,0.35,,,6,0.379608450752089,-7.380594607708669,445
6,0.55,,,5,0.44695162373395253,-7.383918042597398,289
6,0.65,,,5,0.44695162373395253,-7.383918042597398,289
6,0.7,,,5,0.44695162373395253,-7.383918042597398,289
6,0.8,,,5,0.44695162373395253,-7.383918042597398,289
6,0.75,,,5,0.44695162373395253,-7.383918042597398,289
6,0.6,,,5,0.44695162373395253,-7.383918042597398,289
6,0.5,,,5,0.44695162373395253,-7.383918042597398,289
6,0.25,,,4,0.4128307593724416,-7.4064010396235505,285
10,0.4,,,6,0.3624110468347351,-7.40730662169278,161
10,0.45,,,5,0.41968746779953525,-7.407422364598796,162
10,0.45,,,7,0.36091146151309333,-7.43157169704702,162
7,0.35,,,6,0.39521624544256745,-7.442003986966944,244
7,0.3,,,6,0.39521624544256745,-7.442003986966944,244
7,0.4,,,6,0.39608325189290766,-7.449484044633121,245
9,0.4,,,10,0.35896758395108075,-7.459681154730393,181
6,0.25,,,5,0.40693829877778953,-7.461930344794061,285
9,0.25,,,8,0.3815812610565924,-7.462562575661465,179
7,0.4,,,5,0.41046728707928193,-7.4660252683099895,245
10,0.5,,,6,0.4015214098465083,-7.470679333694815,163
10,0.6,,,6,0.4015214098465083,-7.470679333694815,163
10,0.55,,,6,0.4015214098465083,-7.470679333694815,163
10,0.75,,,6,0.4015214098465083,-7.470679333694815,163
10,0.7,,,6,0.4015214098465083,-7.470679333694815,163
10,0.8,,,6,0.4015214098465083,-7.470679333694815,163
10,0.65,,,6,0.4015214098465083,-7.470679333694815,163
4,0.4,,,6,0.4032541699490418,-7.476651354570076,446
8,0.6,,,6,0.4056835478743967,-7.493400350260508,214
8,0.55,,,6,0.4056835478743967,-7.493400350260508,214
8,0.75,,,6,0.4056835478743967,-7.493400350260508,214
8,0.65,,,6,0.4056835478743967,-7.493400350260508,214
8,0.8,,,6,0.4056835478743967,-7.493400350260508,214
8,0.5,,,6,0.4056835478743967,-7.493400350260508,214
8,0.7,,,6,0.4056835478743967,-7.493400350260508,214
5,0.25,,,6,0.47642022265644185,-7.525284142420694,348
10,0.3,,,10,0.3841973294134946,-7.52905477607918,160
10,0.35,,,10,0.3841973294134946,-7.52905477607918,160
10,0.45,,,10,0.36809987049403187,-7.53621201355989,162
6,0.25,,,6,0.42879502220890015,-7.554606237000351,285
9,0.5,,,7,0.36508555196871156,-7.556960695820409,183
9,0.55,,,7,0.36508555196871156,-7.556960695820409,183
9,0.8,,,7,0.36508555196871156,-7.556960695820409,183
9,0.6,,,7,0.36508555196871156,-7.556960695820409,183
9,0.75,,,7,0.36508555196871156,-7.556960695820409,183
9,0.65,,,7,0.36508555196871156,-7.556960695820409,183
9,0.7,,,7,0.36508555196871156,-7.556960695820409,183
5,0.4,,,5,0.4288934831410714,-7.557561909033176,350
9,0.4,,,8,0.37614329448790107,-7.575690033725067,181
9,0.25,,,7,0.35637949554239595,-7.588150227052986,179
10,0.4,,,8,0.3398124524691905,-7.60993479553723,161
2,0.3,,,7,0.34622483353851435,-7.619652295339784,813
2,0.35,,,7,0.34622483353851435,-7.619652295339784,813
7,0.25,,,7,0.40460523521181296,-7.698719780941382,243
10,0.4,,,10,0.3316023640659961,-7.708484204892469,161
8,0.25,,,8,0.3584864762146228,-7.715248446971433,210
9,0.8,,,8,0.3880706775365609,-7.720735220091704,183
9,0.5,,,8,0.3880706775365609,-7.720735220091704,183
9,0.6,,,8,0.3880706775365609,-7.720735220091704,183
9,0.7,,,8,0.3880706775365609,-7.720735220091704,183
9,0.55,,,8,0.3880706775365609,-7.720735220091704,183
9,0.75,,,8,0.3880706775365609,-7.720735220091704,183
9,0.65,,,8,0.3880706775365609,-7.720735220091704,183
8,0.8,,,7,0.3937238816496017,-7.731712459548467,214
8,0.6,,,7,0.3937238816496017,-7.731712459548467,214
8,0.55,,,7,0.3937238816496017,-7.731712459548467,214
8,0.5,,,7,0.3937238816496017,-7.731712459548467,214
8,0.7,,,7,0.3937238816496017,-7.731712459548467,214
8,0.75,,,7,0.3937238816496017,-7.731712459548467,214
8,0.65,,,7,0.3937238816496017,-7.731712459548467,214
5,0.35,,,6,0.43162893691604776,-7.75852289194333,349
5,0.3,,,6,0.43162893691604776,-7.75852289194333,349
8,0.4,,,9,0.3498981066611525,-7.768565449632809,212
7,0.25,,,6,0.42107012384307624,-7.770843515083773,243
6,0.35,,,7,0.37267079387736474,-7.784218352355287,286
6,0.3,,,7,0.37267079387736474,-7.784218352355287,286
10,0.4,,,9,0.36931662026287587,-7.784629470428919,161
8,0.6,,,5,0.41679289317425006,-7.799950953792672,214
8,0.5,,,5,0.41679289317425006,-7.799950953792672,214
8,0.65,,,5,0.41679289317425006,-7.799950953792672,214
8,0.7,,,5,0.41679289317425006,-7.799950953792672,214
8,0.55,,,5,0.41679289317425006,-7.799950953792672,214
8,0.75,,,5,0.41679289317425006,-7.799950953792672,214
8,0.8,,,5,0.41679289317425006,-7.799950953792672,214
4,0.35,,,7,0.40738822514016293,-7.801364371132079,445
4,0.3,,,7,0.40738822514016293,-7.801364371132079,445
10,0.25,,,9,0.40176279573536167,-7.803555646024851,159
10,0.25,,,10,0.3775060341044259,-7.8679057591236115,159
7,0.35,,,7,0.4079047081212041,-7.86854300889879,244
7,0.3,,,7,0.4079047081212041,-7.86854300889879,244
9,0.25,,,9,0.34481091635109884,-7.872469071295394,179
10,0.4,,,7,0.37108639602517574,-7.878567353616786,161
7,0.4,,,7,0.41990949943099615,-7.882222071020442,245
3,0.45,,,4,0.419602382831046,-7.884921831756154,581
8,0.5,,,8,0.3885483171695388,-7.888983502937043,214
8,0.55,,,8,0.3885483171695388,-7.888983502937043,214
8,0.6,,,8,0.3885483171695388,-7.888983502937043,214
8,0.8,,,8,0.3885483171695388,-7.888983502937043,214
8,0.65,,,8,0.3885483171695388,-7.888983502937043,214
8,0.7,,,8,0.3885483171695388,-7.888983502937043,214
8,0.75,,,8,0.3885483171695388,-7.888983502937043,214
9,0.75,,,10,0.37322681439506644,-7.907248490739231,183
9,0.65,,,10,0.37322681439506644,-7.907248490739231,183
9,0.55,,,10,0.37322681439506644,-7.907248490739231,183
9,0.5,,,10,0.37322681439506644,-7.907248490739231,183
9,0.7,,,10,0.37322681439506644,-7.907248490739231,183
9,0.6,,,10,0.37322681439506644,-7.907248490739231,183
9,0.8,,,10,0.37322681439506644,-7.907248490739231,183
5,0.25,,,7,0.37211661722618317,-7.9613109932329085,348
5,0.65,,,5,0.389260315128837,-7.9751103040520945,352
5,0.5,,,5,0.389260315128837,-7.9751103040520945,352
5,0.55,,,5,0.389260315128837,-7.9751103040520945,352
5,0.75,,,5,0.389260315128837,-7.9751103040520945,352
5,0.6,,,5,0.389260315128837,-7.9751103040520945,352
5,0.8,,,5,0.389260315128837,-7.9751103040520945,352
5,0.7,,,5,0.389260315128837,-7.9751103040520945,352
8,0.45,,,7,0.3670929851216037,-7.990542132096288,213
6,0.45,,,8,0.3916280299738591,-7.990588236112156,288
8,0.25,,,7,0.40668332862470624,-8.015756933343793,210
6,0.35,,,8,0.3756180166267118,-8.058180958076786,286
6,0.3,,,8,0.3756180166267118,-8.058180958076786,286
5,0.45,,,7,0.3878230134823829,-8.064034688528606,351
8,0.35,,,10,0.35669973758502743,-8.091286080371887,211
8,0.3,,,10,0.35669973758502743,-8.091286080371887,211
9,0.35,,,7,0.39402875523125197,-8.096397297985515,180
9,0.3,,,7,0.39402875523125197,-8.096397297985515,180
7,0.45,,,7,0.39389579161707317,-8.12335318469048,246
8,0.4,,,7,0.40138463232295496,-8.130966483375037,212
6,0.35,,,6,0.4048925226403557,-8.132096469906447,286
6,0.3,,,6,0.4048925226403557,-8.132096469906447,286
7,0.4,,,8,0.431405555143505,-8.137112651167964,245
2,0.4,,,6,0.43977207097900545,-8.1676681952641,814
9,0.4,,,9,0.35457659493576005,-8.170985914305907,181
7,0.5,,,9,0.40353073275221724,-8.211644116038395,247
7,0.7,,,9,0.40353073275221724,-8.211644116038395,247
7,0.6,,,9,0.40353073275221724,-8.211644116038395,247
7,0.55,,,9,0.40353073275221724,-8.211644116038395,247
7,0.65,,,9,0.40353073275221724,-8.211644116038395,247
7,0.8,,,9,0.40353073275221724,-8.211644116038395,247
7,0.75,,,9,0.40353073275221724,-8.211644116038395,247
9,0.45,,,9,0.3580020693523537,-8.233751498837128,182
9,0.45,,,8,0.3784117653199043,-8.236379284405146,182
6,0.25,,,7,0.36505250885504753,-8.261260832706242,285
7,0.45,,,6,0.4157696339605557,-8.267482225668962,246
3,0.25,,,6,0.3894648103439098,-8.278296894038718,578
4,0.4,,,8,0.3845465105550069,-8.30977111647298,446
8,0.55,,,10,0.39568391566363853,-8.334636943879607,214
8,0.65,,,10,0.39568391566363853,-8.334636943879607,214
8,0.7,,,10,0.39568391566363853,-8.334636943879607,214
8,0.75,,,10,0.39568391566363853,-8.334636943879607,214
8,0.8,,,10,0.39568391566363853,-8.334636943879607,214
8,0.6,,,10,0.39568391566363853,-8.334636943879607,214
8,0.5,,,10,0.39568391566363853,-8.334636943879607,214
4,0.4,,,7,0.37232791513363833,-8.339251028401065,446
3,0.45,,,6,0.42443185994696936,-8.362611333903628,581
8,0.4,,,10,0.38262145774168926,-8.362844441864928,212
4,0.45,,,7,0.4099279729711551,-8.389232855149926,447
8,0.45,,,10,0.3736554952570409,-8.414986457107082,213
8,0.35,,,9,0.3580913230757897,-8.421962216293519,211
8,0.3,,,9,0.3580913230757897,-8.421962216293519,211
6,0.4,,,7,0.415418036965787,-8.422721344141118,287
9,0.3,,,8,0.373367715229702,-8.424443527195567,180
9,0.35,,,8,0.373367715229702,-8.424443527195567,180
7,0.3,,,8,0.36925247971516495,-8.43071807856032,244
7,0.35,,,8,0.36925247971516495,-8.43071807856032,244
9,0.25,,,10,0.35211836852258993,-8.445674472410742,179
4,0.25,,,5,0.42736081190239456,-8.447564077421381,444
6,0.4,,,6,0.3914878654460923,-8.449753646782737,287
3,0.4,,,9,0.367338823527928,-8.453373857082338,580
9,0.35,,,9,0.3815611733387173,-8.47125234467591,180
9,0.3,,,9,0.3815611733387173,-8.47125234467591,180
9,0.3,,,10,0.37436237959247887,-8.473970288151992,180
9,0.35,,,10,0.37436237959247887,-8.473970288151992,180
2,0.3,,,8,0.39326622609931805,-8.474797407187157,813
2,0.35,,,8,0.39326622609931805,-8.474797407187157,813
4,0.25,,,8,0.3834837487137612,-8.478265932416248,444
6,0.45,,,9,0.3592037624995204,-8.4842217161303,288
9,0.7,,,9,0.36426134126903076,-8.505658964095556,183
9,0.65,,,9,0.36426134126903076,-8.505658964095556,183
9,0.6,,,9,0.36426134126903076,-8.505658964095556,183
9,0.75,,,9,0.36426134126903076,-8.505658964095556,183
9,0.8,,,9,0.36426134126903076,-8.505658964095556,183
9,0.55,,,9,0.36426134126903076,-8.505658964095556,183
9,0.5,,,9,0.36426134126903076,-8.505658964095556,183
4,0.75,,,6,0.46864686590056,-8.51204096549389,448
4,0.8,,,6,0.46864686590056,-8.51204096549389,448
4,0.5,,,6,0.46864686590056,-8.51204096549389,448
4,0.6,,,6,0.46864686590056,-8.51204096549389,448
4,0.55,,,6,0.46864686590056,-8.51204096549389,448
4,0.65,,,6,0.46864686590056,-8.51204096549389,448
4,0.7,,,6,0.46864686590056,-8.51204096549389,448
5,0.45,,,6,0.3915996652699582,-8.554448318736055,351
5,0.25,,,8,0.4307021205778161,-8.563065524074522,348
7,0.45,,,10,0.392121509737294,-8.58482463154827,246
9,0.45,,,10,0.3720896897009391,-8.628043819494284,182
2,0.25,,,7,0.4069757515839726,-8.631825515633244,812
3,0.4,,,7,0.4080956048544028,-8.693993344870233,580
8,0.35,,,8,0.34826583667891964,-8.696685455902049,211
8,0.3,,,8,0.34826583667891964,-8.696685455902049,211
7,0.45,,,9,0.3793621530233383,-8.724008830819043,246
6,0.8,,,6,0.3976191482589557,-8.724496137745819,289
6,0.7,,,6,0.3976191482589557,-8.724496137745819,289
6,0.5,,,6,0.3976191482589557,-8.724496137745819,289
6,0.75,,,6,0.3976191482589557,-8.724496137745819,289
6,0.65,,,6,0.3976191482589557,-8.724496137745819,289
6,0.55,,,6,0.3976191482589557,-8.724496137745819,289
6,0.6,,,6,0.3976191482589557,-8.724496137745819,289
5,0.45,,,8,0.38596576357193746,-8.728673685385353,351
4,0.25,,,6,0.43286493927276454,-8.743385650772192,444
8,0.25,,,10,0.3588421546420664,-8.743941131054257,210
7,0.25,,,10,0.3656966673838125,-8.765393546969822,243
7,0.25,,,9,0.37086265117926653,-8.77563013390732,243
3,0.3,,,8,0.3844352200279866,-8.79367186817094,579
3,0.35,,,8,0.3844352200279866,-8.79367186817094,579
3,0.35,,,7,0.4243794424115697,-8.803566472555808,579
3,0.3,,,7,0.4243794424115697,-8.803566472555808,579
3,0.4,,,8,0.38519068240559634,-8.809379642434754,580
7,0.25,,,8,0.3916718202972156,-8.847782285538587,243
7,0.45,,,8,0.3911793472224654,-8.868009082508511,246
8,0.75,,,9,0.3886196183661458,-8.882457331434265,214
8,0.8,,,9,0.3886196183661458,-8.882457331434265,214
8,0.65,,,9,0.3886196183661458,-8.882457331434265,214
8,0.7,,,9,0.3886196183661458,-8.882457331434265,214
8,0.6,,,9,0.3886196183661458,-8.882457331434265,214
8,0.55,,,9,0.3886196183661458,-8.882457331434265,214
8,0.5,,,9,0.3886196183661458,-8.882457331434265,214
4,0.45,,,9,0.3603333077840603,-8.949739554339244,447
2,0.4,,,10,0.37998561335881453,-8.964226087732836,814
4,0.7,,,7,0.4203284135990734,-8.969380852961635,448
4,0.55,,,7,0.4203284135990734,-8.969380852961635,448
4,0.75,,,7,0.4203284135990734,-8.969380852961635,448
4,0.6,,,7,0.4203284135990734,-8.969380852961635,448
4,0.5,,,7,0.4203284135990734,-8.969380852961635,448
4,0.8,,,7,0.4203284135990734,-8.969380852961635,448
4,0.65,,,7,0.4203284135990734,-8.969380852961635,448
6,0.55,,,7,0.3977933717913339,-9.001777923669339,289
6,0.6,,,7,0.3977933717913339,-9.001777923669339,289
6,0.65,,,7,0.3977933717913339,-9.001777923669339,289
6,0.7,,,7,0.3977933717913339,-9.001777923669339,289
6,0.8,,,7,0.3977933717913339,-9.001777923669339,289
6,0.75,,,7,0.3977933717913339,-9.001777923669339,289
6,0.5,,,7,0.3977933717913339,-9.001777923669339,289
5,0.55,,,4,0.4407944313220798,-9.01433762907709,352
5,0.8,,,4,0.4407944313220798,-9.01433762907709,352
5,0.6,,,4,0.4407944313220798,-9.01433762907709,352
5,0.7,,,4,0.4407944313220798,-9.01433762907709,352
5,0.5,,,4,0.4407944313220798,-9.01433762907709,352
5,0.75,,,4,0.4407944313220798,-9.01433762907709,352
5,0.65,,,4,0.4407944313220798,-9.01433762907709,352
2,0.25,,,8,0.37611779655068467,-9.023235823168488,812
7,0.35,,,10,0.3673518584726989,-9.069157459978758,244
7,0.3,,,10,0.3673518584726989,-9.069157459978758,244
8,0.4,,,8,0.39039241662342394,-9.099508746365071,212
7,0.7,,,10,0.38969947373366154,-9.102076126443984,247
7,0.8,,,10,0.38969947373366154,-9.102076126443984,247
7,0.65,,,10,0.38969947373366154,-9.102076126443984,247
7,0.5,,,10,0.38969947373366154,-9.102076126443984,247
7,0.55,,,10,0.38969947373366154,-9.102076126443984,247
7,0.6,,,10,0.38969947373366154,-9.102076126443984,247
7,0.75,,,10,0.38969947373366154,-9.102076126443984,247
6,0.45,,,10,0.38908607495075265,-9.109468287569587,288
2,0.6,,,8,0.4322075995223833,-9.138226535567243,816
2,0.65,,,8,0.4322075995223833,-9.138226535567243,816
2,0.55,,,8,0.4322075995223833,-9.138226535567243,816
2,0.75,,,8,0.4322075995223833,-9.138226535567243,816
2,0.5,,,8,0.4322075995223833,-9.138226535567243,816
2,0.8,,,8,0.4322075995223833,-9.138226535567243,816
2,0.7,,,8,0.4322075995223833,-9.138226535567243,816
2,0.4,,,7,0.3979434675538595,-9.14404762831627,814
8,0.45,,,9,0.38018969264333485,-9.163219881979765,213
3,0.45,,,7,0.4143198031147067,-9.175425780749737,581
5,0.3,,,7,0.38732387601647006,-9.175480867128524,349
5,0.35,,,7,0.38732387601647006,-9.175480867128524,349
8,0.25,,,9,0.3902069963881394,-9.21112835470737,210
2,0.65,,,7,0.4373101998956024,-9.2167782769304,816
2,0.6,,,7,0.4373101998956024,-9.2167782769304,816
2,0.8,,,7,0.4373101998956024,-9.2167782769304,816
2,0.5,,,7,0.4373101998956024,-9.2167782769304,816
2,0.7,,,7,0.4373101998956024,-9.2167782769304,816
2,0.55,,,7,0.4373101998956024,-9.2167782769304,816
2,0.75,,,7,0.4373101998956024,-9.2167782769304,816
6,0.8,,,10,0.3995807581088525,-9.230181811159827,289
6,0.55,,,10,0.3995807581088525,-9.230181811159827,289
6,0.65,,,10,0.3995807581088525,-9.230181811159827,289
6,0.75,,,10,0.3995807581088525,-9.230181811159827,289
6,0.5,,,10,0.3995807581088525,-9.230181811159827,289
6,0.6,,,10,0.3995807581088525,-9.230181811159827,289
6,0.7,,,10,0.3995807581088525,-9.230181811159827,289
3,0.35,,,9,0.3883414649861477,-9.238250653985933,579
3,0.3,,,9,0.3883414649861477,-9.238250653985933,579
4,0.45,,,8,0.3960422384771233,-9.252939796057326,447
4,0.25,,,7,0.4057115654396796,-9.258895842597003,444
6,0.4,,,8,0.393144595254017,-9.37529666506323,287
4,0.35,,,8,0.4063765218295473,-9.376543277187942,445
4,0.3,,,8,0.4063765218295473,-9.376543277187942,445
6,0.25,,,10,0.3904219459081276,-9.464446772768111,285
7,0.4,,,10,0.3623109475560508,-9.475217195180445,245
4,0.4,,,10,0.3867314970966661,-9.536498050271833,446
6,0.7,,,8,0.38410589254844024,-9.557958507003965,289
6,0.5,,,8,0.38410589254844024,-9.557958507003965,289
6,0.55,,,8,0.38410589254844024,-9.557958507003965,289
6,0.65,,,8,0.38410589254844024,-9.557958507003965,289
6,0.6,,,8,0.38410589254844024,-9.557958507003965,289
6,0.8,,,8,0.38410589254844024,-9.557958507003965,289
6,0.75,,,8,0.38410589254844024,-9.557958507003965,289
6,0.35,,,10,0.4082511849263349,-9.561225278140515,286
6,0.3,,,10,0.4082511849263349,-9.561225278140515,286
7,0.4,,,9,0.3775814168594056,-9.567293023649425,245
5,0.4,,,7,0.37311489271792625,-9.61426245798837,350
2,0.75,,,6,0.42945251223744657,-9.625962544843212,816
2,0.8,,,6,0.42945251223744657,-9.625962544843212,816
2,0.65,,,6,0.42945251223744657,-9.625962544843212,816
2,0.7,,,6,0.42945251223744657,-9.625962544843212,816
2,0.5,,,6,0.42945251223744657,-9.625962544843212,816
2,0.6,,,6,0.42945251223744657,-9.625962544843212,816
2,0.55,,,6,0.42945251223744657,-9.625962544843212,816
3,0.6,,,7,0.43660029398053124,-9.626955418779305,582
3,0.7,,,7,0.43660029398053124,-9.626955418779305,582
3,0.8,,,7,0.43660029398053124,-9.626955418779305,582
3,0.55,,,7,0.43660029398053124,-9.626955418779305,582
3,0.65,,,7,0.43660029398053124,-9.626955418779305,582
3,0.75,,,7,0.43660029398053124,-9.626955418779305,582
3,0.5,,,7,0.43660029398053124,-9.626955418779305,582
6,0.3,,,9,0.41644752157571086,-9.634310479914737,286
6,0.35,,,9,0.41644752157571086,-9.634310479914737,286
7,0.3,,,9,0.36674735523613283,-9.647476230900732,244
7,0.35,,,9,0.36674735523613283,-9.647476230900732,244
4,0.4,,,9,0.39674497865333275,-9.648541655517436,446
6,0.4,,,9,0.3768799789720372,-9.650502416264759,287
6,0.25,,,8,0.3704187975109712,-9.663729208772551,285
5,0.3,,,9,0.3982357215744384,-9.664898826151372,349
5,0.35,,,9,0.3982357215744384,-9.664898826151372,349
3,0.25,,,7,0.409447989774328,-9.7202232079778,578
6,0.6,,,9,0.3969279555205285,-9.722925688413921,289
6,0.55,,,9,0.3969279555205285,-9.722925688413921,289
6,0.75,,,9,0.3969279555205285,-9.722925688413921,289
6,0.65,,,9,0.3969279555205285,-9.722925688413921,289
6,0.7,,,9,0.3969279555205285,-9.722925688413921,289
6,0.8,,,9,0.3969279555205285,-9.722925688413921,289
6,0.5,,,9,0.3969279555205285,-9.722925688413921,289
6,0.4,,,10,0.37092582876828584,-9.746904742324753,287
5,0.45,,,9,0.3824844237558515,-9.773909726214033,351
5,0.4,,,6,0.3910990601503528,-9.780459680699044,350
3,0.8,,,6,0.46880749575511715,-9.836964461507996,582
3,0.75,,,6,0.46880749575511715,-9.836964461507996,582
3,0.7,,,6,0.46880749575511715,-9.836964461507996,582
3,0.55,,,6,0.46880749575511715,-9.836964461507996,582
3,0.5,,,6,0.46880749575511715,-9.836964461507996,582
3,0.6,,,6,0.46880749575511715,-9.836964461507996,582
3,0.65,,,6,0.46880749575511715,-9.836964461507996,582
5,0.6,,,6,0.39169145901870256,-9.854854194890963,352
5,0.7,,,6,0.39169145901870256,-9.854854194890963,352
5,0.55,,,6,0.39169145901870256,-9.854854194890963,352
5,0.65,,,6,0.39169145901870256,-9.854854194890963,352
5,0.8,,,6,0.39169145901870256,-9.854854194890963,352
5,0.5,,,6,0.39169145901870256,-9.854854194890963,352
5,0.75,,,6,0.39169145901870256,-9.854854194890963,352
2,0.4,,,8,0.4067862204047268,-10.009371413083489,814
4,0.55,,,8,0.38939886019691916,-10.037687931728717,448
4,0.8,,,8,0.38939886019691916,-10.037687931728717,448
4,0.65,,,8,0.38939886019691916,-10.037687931728717,448
4,0.6,,,8,0.38939886019691916,-10.037687931728717,448
4,0.7,,,8,0.38939886019691916,-10.037687931728717,448
4,0.5,,,8,0.38939886019691916,-10.037687931728717,448
4,0.75,,,8,0.38939886019691916,-10.037687931728717,448
3,0.45,,,8,0.4003780758336354,-10.072381544653155,581
5,0.25,,,9,0.3929347518857197,-10.113458104931997,348
5,0.45,,,10,0.4006869601645559,-10.126414692819203,351
5,0.7,,,10,0.4229791594889868,-10.151792603594837,352
5,0.75,,,10,0.4229791594889868,-10.151792603594837,352
5,0.8,,,10,0.4229791594889868,-10.151792603594837,352
5,0.55,,,10,0.4229791594889868,-10.151792603594837,352
5,0.6,,,10,0.4229791594889868,-10.151792603594837,352
5,0.65,,,10,0.4229791594889868,-10.151792603594837,352
5,0.5,,,10,0.4229791594889868,-10.151792603594837,352
3,0.4,,,10,0.40031961928070225,-10.173470165189334,580
5,0.4,,,8,0.41359688025267516,-10.179852059160563,350
6,0.25,,,9,0.3837157947780299,-10.355322949889187,285
4,0.3,,,9,0.4133368629455392,-10.410996547798664,445
4,0.35,,,9,0.4133368629455392,-10.410996547798664,445
2,0.25,,,9,0.3698360734902073,-10.43385724882884,812
5,0.6,,,8,0.39562518949488124,-10.43523427528051,352
5,0.65,,,8,0.39562518949488124,-10.43523427528051,352
5,0.7,,,8,0.39562518949488124,-10.43523427528051,352
5,0.55,,,8,0.39562518949488124,-10.43523427528051,352
5,0.5,,,8,0.39562518949488124,-10.43523427528051,352
5,0.8,,,8,0.39562518949488124,-10.43523427528051,352
5,0.75,,,8,0.39562518949488124,-10.43523427528051,352
2,0.45,,,9,0.430081462005087,-10.486773561701654,815
3,0.25,,,10,0.4006373485563862,-10.497062081324229,578
4,0.45,,,10,0.3908464885668237,-10.504157024062357,447
5,0.35,,,8,0.38232603292356704,-10.520039570559138,349
5,0.3,,,8,0.38232603292356704,-10.520039570559138,349
4,0.8,,,9,0.43720210605339577,-10.558818499334215,448
4,0.5,,,9,0.43720210605339577,-10.558818499334215,448
4,0.65,,,9,0.43720210605339577,-10.558818499334215,448
4,0.75,,,9,0.43720210605339577,-10.558818499334215,448
4,0.7,,,9,0.43720210605339577,-10.558818499334215,448
4,0.6,,,9,0.43720210605339577,-10.558818499334215,448
4,0.55,,,9,0.43720210605339577,-10.558818499334215,448
2,0.4,,,9,0.43146875506682864,-10.578011780828565,814
3,0.25,,,8,0.4083696263901584,-10.585439362415162,578
5,0.7,,,7,0.3844150109941008,-10.586120939760336,352
5,0.65,,,7,0.3844150109941008,-10.586120939760336,352
5,0.5,,,7,0.3844150109941008,-10.586120939760336,352
5,0.8,,,7,0.3844150109941008,-10.586120939760336,352
5,0.55,,,7,0.3844150109941008,-10.586120939760336,352
5,0.75,,,7,0.3844150109941008,-10.586120939760336,352
5,0.6,,,7,0.3844150109941008,-10.586120939760336,352
2,0.3,,,10,0.440494229327374,-10.613634060378732,813
2,0.35,,,10,0.440494229327374,-10.613634060378732,813
4,0.25,,,9,0.43009540721198464,-10.624547606091701,444
2,0.45,,,7,0.4446633412756464,-10.632742609245012,815
3,0.35,,,10,0.3980858034950838,-10.762949914377149,579
3,0.3,,,10,0.3980858034950838,-10.762949914377149,579
2,0.75,,,10,0.4220401619482198,-10.851396144391627,816
2,0.5,,,10,0.4220401619482198,-10.851396144391627,816
2,0.65,,,10,0.4220401619482198,-10.851396144391627,816
2,0.55,,,10,0.4220401619482198,-10.851396144391627,816
2,0.8,,,10,0.4220401619482198,-10.851396144391627,816
2,0.6,,,10,0.4220401619482198,-10.851396144391627,816
2,0.7,,,10,0.4220401619482198,-10.851396144391627,816
3,0.25,,,9,0.4249906577396941,-10.856890392912485,578
5,0.3,,,10,0.40616494263576086,-10.859726644581269,349
5,0.35,,,10,0.40616494263576086,-10.859726644581269,349
3,0.55,,,8,0.4518723565968084,-10.885943058597528,582
3,0.75,,,8,0.4518723565968084,-10.885943058597528,582
3,0.7,,,8,0.4518723565968084,-10.885943058597528,582
3,0.65,,,8,0.4518723565968084,-10.885943058597528,582
3,0.5,,,8,0.4518723565968084,-10.885943058597528,582
3,0.6,,,8,0.4518723565968084,-10.885943058597528,582
3,0.8,,,8,0.4518723565968084,-10.885943058597528,582
